unitid,opeid8,opeid6,inst_name,state_abbr,year,inst_control,sector,fte,risk_score,enr_pct_chg_5y,enr_pct_chg_1y,discount_rate,operating_margin,tuition_dependence,composite_score,composite_zone,composite_fail,miss_finance,finance_from_parent,hcm1_current,hcm2_current,hcm2_scorecard,scorecard_operating,scorecard_under_investigation,accreditor_public_action,warn_layoff_mention,enrichment_notes,label_complete_h3,closed_or_merged_within_3_years,lib_year,lib_source,lib_physical_books,lib_digital_items,lib_expenditures,lib_fte,lib_staff_fte,lib_arl_member,lib_special_collections_note,lib_unique_flag,lib_note_url
475033,4208600,42086,Relay Graduate School of Education,NY,2022,2.0,2.0,2403.0,0.8270934,-0.0613281249999999,-0.3418241577649958,,,,3.0,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,4062.0,163655.0,351411.0,1.92,1.96,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
439570,3367400,33674,Community Care College,OK,2022,2.0,5.0,762.0,0.82702684,-0.1762162162162162,-0.0545905707196029,,,,-1.0,False,True,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,1944.0,165118.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
455628,3480305,34803,Fortis Institute-Birmingham,AL,2022,3.0,6.0,611.0,0.82462287,-0.2236340533672173,-0.2475369458128078,0.0120409529476771,-0.2648173349758908,0.9975621343046872,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2021.0,urban,347.0,111.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
420042,72098871,720988,University of Phoenix-Hawaii,HI,2022,3.0,3.0,16.0,0.823885,-0.8381393154822869,-0.6097560975609756,0.0841811819225148,0.1044537624139056,0.9787168217273522,,False,False,False,True,,False,,,,,,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
439914,3280300,32803,Seattle Institute of East Asian Medicine,WA,2022,2.0,2.0,93.0,0.8232729,0.24,0.0108695652173913,,,,3.0,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,5000.0,0.0,,0.0,0.41,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
484631,32098800,320988,University of Phoenix-California,CA,2022,3.0,3.0,363.0,0.8217583,-0.8381393154822869,-0.6143642900499603,0.0841811819225148,0.1044537624139056,0.9787168217273522,,False,False,False,True,,False,,,,,,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
194657,397600,3976,Rabbinical Academy Mesivta Rabbi Chaim Berlin,NY,2022,2.0,2.0,291.0,0.8197261,-0.0202020202020202,-0.4414587332053743,1.0,,,2.7,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,21691.0,5.0,,0.0,2.9,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
160524,3026514,30265,Remington College-Lafayette Campus,LA,2022,2.0,5.0,372.0,0.81759715,-0.3186813186813186,0.1272727272727272,,,,1.7,False,False,False,False,,False,False,1.0,0.0,,,,False,,2019.0,urban,1364.0,0.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
455770,4153900,41539,Providence Christian College,CA,2022,2.0,2.0,143.0,0.8162494,-0.0949367088607594,0.1439999999999999,,,,1.4,True,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,18770.0,155523.0,,0.0,0.58,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
147536,173300,1733,National Louis University,IL,2022,2.0,2.0,6177.0,0.8145036,0.3289586919104992,0.0295,1.0,,,2.6,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,72957.0,635995.0,1175895.0,6.0,10.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
497824,246300,2463,Evangel University-College of Online Learning,MO,2022,2.0,2.0,204.0,0.81369644,,,,,,,False,False,True,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,237505.0,338475.0,592687.0,2.0,12.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
441371,3549300,35493,Ultimate Medical Academy,FL,2022,2.0,5.0,20860.0,0.81299835,0.1488682050999614,0.1175399121397193,,,,-0.2,False,True,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,305.0,80608.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
146816,171600,1716,Generations College,IL,2022,2.0,5.0,304.0,0.81299186,0.5833333333333333,0.125925925925926,1.0,,,3.0,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,2500.0,1001.0,,0.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
241793,2166000,21660,Center for Advanced Studies On Puerto Rico and the Caribbean,PR,2022,2.0,2.0,62.0,0.81268346,-0.5118110236220472,-0.5474452554744526,,,,2.2,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,21698.0,525.0,,1.0,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
449481,3888300,38883,Dragon Rises College of Oriental Medicine,FL,2022,2.0,2.0,50.0,0.8110197,-0.1935483870967742,-0.3055555555555556,1.0,,,2.7,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,2314.0,57.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
487649,4250600,42506,California Institute of Advanced Management,CA,2022,2.0,2.0,167.0,0.81096107,3.750779742765274,-0.3971119133574007,,,,3.0,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,,406256.0,,0.29,0.29,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
493716,4280100,42801,Yeshiva Gedola Tiferes Yaakov Yitzchok,NJ,2022,2.0,2.0,69.0,0.80995387,,-0.0416666666666666,1.0,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,2411.0,1.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
439446,3429600,34296,Atlantic Institute of Oriental Medicine,FL,2022,2.0,2.0,226.0,0.8092086,-0.4966592427616926,0.8225806451612903,,,,2.7,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,3792.0,4.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
490230,4256700,42567,Reformed University,GA,2022,2.0,2.0,235.0,0.80777675,0.7279411764705883,0.0173160173160173,,,,2.0,False,False,False,False,,False,,,,,,,False,,2022.0,urban,26359.0,12300.0,,1.0,3.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
143297,621400,6214,Blessing Rieman College of Nursing and Health Sciences,IL,2022,2.0,2.0,138.0,0.80688703,-0.4732824427480916,-0.028169014084507,1.0,,,3.0,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,2673.0,6509.0,452237.0,1.0,5.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
372073,3039900,30399,Fremont University,CA,2022,3.0,3.0,267.0,0.8043351,-0.1708074534161491,-0.0664335664335664,0.0022504008413978,-0.1422829565548276,0.9469583469435492,1.9,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,,88343.0,177927.0,1.0,8.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
450067,1031905,10319,Fortis College-Cincinnati,OH,2022,3.0,6.0,675.0,0.8037827,0.3132295719844358,-0.2002369668246445,0.0239724946085381,-0.1910048776594144,0.9998829504701788,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,1331.0,111.0,,1.0,1.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
205179,2190700,21907,Fortis College-Centerville,OH,2022,3.0,6.0,600.0,0.8011387,-0.3596584845250801,-0.0963855421686746,0.0188532320977473,-0.2214024722120172,0.9997561335415254,-0.8,False,True,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,1256.0,111.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
366535,3026516,30265,Remington College-Mobile Campus,AL,2022,2.0,5.0,284.0,0.8011198,-0.3395348837209302,-0.1471471471471471,,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2019.0,urban,760.0,1271430.0,,0.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
164614,3248300,32483,Boston Baptist College,MA,2022,2.0,2.0,35.0,0.79703593,-0.453125,0.0606060606060605,,,,0.3,False,True,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,70564.0,260000.0,,0.5,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
189583,267800,2678,Bryant & Stratton College-Buffalo,NY,2022,2.0,2.0,841.0,0.79677814,0.6142034548944337,0.2898773006134969,1.0,,,1.5,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,,5416.0,255708.0,4.0,4.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
106546,3105200,31052,Baptist Health College Little Rock,AR,2022,2.0,5.0,537.0,0.79667586,-0.2404526166902404,-0.3353960396039603,1.0,,,2.9,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,190.0,6636840.0,452724.0,1.0,1.25,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
495192,4287000,42870,Alder Graduate School of Education,CA,2022,2.0,2.0,510.0,0.7960119,,0.3076923076923077,1.0,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,,5029.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
477039,3698304,36983,West Coast University-Dallas,TX,2022,3.0,3.0,1729.0,0.794855,1.2081736909323118,0.1818181818181818,0.083654866456453,-0.7864814975554881,0.999558765439656,,False,False,False,False,,False,,,,,,,False,,2022.0,urban,1071.0,595615.0,275174.0,3.13,3.88,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
119775,3043900,30439,Newschool of Architecture and Design,CA,2022,3.0,3.0,266.0,0.79470116,-0.5551839464882944,-0.2421652421652421,0.1979486976193973,-0.0259906931426628,0.6758964574061576,-0.1,False,True,False,False,,True,True,1.0,1.0,,,,False,,2022.0,urban,14573.0,13125.0,163751.0,1.0,1.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
194161,279000,2790,Alliance University,NY,2022,2.0,2.0,1595.0,0.7946526,-0.1551906779661016,0.1762536873156341,,,,-0.5,False,True,True,False,,False,,,,,,,False,,2021.0,urban,27737.0,999087.0,415731.0,1.5,4.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
188517,267807,2678,Bryant & Stratton College-Albany,NY,2022,2.0,2.0,203.0,0.79440737,-0.4438356164383561,-0.2536764705882353,1.0,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,,5416.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
486460,4237400,42374,Wright Graduate University for the Realization of Human Potential,WI,2022,2.0,2.0,27.0,0.79234535,0.5,0.2272727272727273,,,,2.8,False,False,True,False,,False,,,,,,,False,,2021.0,urban,11659.0,91.0,,0.25,0.25,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
145886,2573700,25737,Institute for Clinical Social Work,IL,2022,2.0,2.0,55.0,0.7876494,0.0185185185185186,-0.1129032258064516,,,,2.2,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,2750.0,4.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
105215,2100500,21005,Universal Technical Institute of Arizona Inc-Motorcycle Mechanics Institute Division,AZ,2022,3.0,6.0,855.0,0.78703976,,-0.1849380362249761,0.0531163372976839,-0.0571083505866114,0.9647170462387854,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,165.0,1280.0,119255.0,0.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
450401,3367401,33674,Clary Sage College,OK,2022,2.0,5.0,583.0,0.7869817,0.6657142857142857,-0.0746031746031745,,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,607.0,165119.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
192165,1054900,10549,Kehilath Yakov Rabbinical Seminary,NY,2022,2.0,2.0,190.0,0.78655636,0.1875,0.021505376344086,1.0,,,1.6,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,12800.0,0.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
498030,822108,8221,Universal Technical Institute-South Florida Miramar,FL,2022,3.0,6.0,305.0,0.7860422,,,0.0386277687736358,-1.1125444254310912,0.9745952349611688,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,165.0,1280.0,119255.0,0.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
108269,3288300,32883,Academy of Chinese Culture and Health Sciences,CA,2022,2.0,2.0,155.0,0.7841509,-0.088235294117647,-0.0251572327044025,,,,2.6,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,2415.0,743.0,,1.0,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
429128,3130500,31305,Urban College of Boston,MA,2022,2.0,5.0,358.0,0.7839381,-0.1203931203931204,0.2831541218637992,1.0,,,2.5,False,False,False,False,,False,False,1.0,0.0,,,,False,,2019.0,urban,0.0,2000.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
195289,924800,9248,Samaritan Hospital School of Nursing,NY,2022,2.0,5.0,74.0,0.7835402,-0.2210526315789474,-0.0864197530864198,1.0,,,2.7,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,795.0,841.0,123190.0,0.5,1.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
456481,2100001,21000,Polytechnic University of Puerto Rico-Miami,FL,2022,2.0,2.0,32.0,0.7819909,-0.7880794701986755,-0.5151515151515151,1.0,,,,False,False,False,True,,False,False,0.0,0.0,,,,False,,2022.0,urban,,192969.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
493664,4278500,42785,Yeshivat Hechal Shemuel,NY,2022,2.0,2.0,77.0,0.7806744,,-0.0374999999999999,1.0,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,6033.0,1.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
486257,4224300,42243,Valor Christian College,OH,2022,2.0,2.0,284.0,0.7803445,0.1007751937984495,0.109375,,,,2.3,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,15606.0,248.0,,1.0,1.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
492209,4281300,42813,Reiss-Davis Graduate School,CA,2022,2.0,2.0,36.0,0.7795969,,-0.2653061224489795,1.0,,,,False,False,False,False,,False,,,,,,,False,,2022.0,urban,7360.0,458.0,,0.5,0.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
493822,4283600,42836,College Unbound,RI,2022,2.0,2.0,259.0,0.7793042,,0.430939226519337,1.0,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,572.0,0.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
497037,353700,3537,Abilene Christian University-Undergraduate Online,TX,2022,2.0,2.0,869.0,0.7792335,,0.6303939962476548,,,,,False,False,True,False,,False,False,1.0,0.0,,,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
192961,1220300,12203,St. Peter's Hospital College of Nursing,NY,2022,2.0,5.0,97.0,0.7775248,0.2278481012658229,0.3661971830985915,1.0,,,2.7,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,332.0,841.0,111078.0,0.5,1.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
451866,3026513,30265,Remington College-Shreveport Campus,LA,2022,2.0,2.0,436.0,0.7739645,-0.12625250501002,0.10941475826972,,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2019.0,urban,1860.0,1271430.0,,0.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
491941,4274300,42743,Caris College,IN,2022,3.0,6.0,269.0,0.77394384,,0.2748815165876777,0.0004939030142407,-0.1131265097997766,1.0,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,154.0,11.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
241128,1194101,11941,American University of Puerto Rico,PR,2022,2.0,2.0,158.0,0.77169764,-0.7331081081081081,-0.4104477611940298,1.0,,,,False,False,False,True,,False,,,,,,,False,,2022.0,urban,16687.0,810574.0,,1.0,12.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
219204,405700,4057,National American University-Rapid City,SD,2022,3.0,3.0,801.0,0.7716109,-0.7941932168550874,-0.0824742268041237,0.015712405380619,-0.0770538546826366,1.0,1.1,True,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,,98498.0,130734.0,0.5,0.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
242644,502700,5027,Inter American University of Puerto Rico-Barranquitas,PR,2022,2.0,2.0,888.0,0.7668917,-0.4300385109114248,-0.1199207135777997,1.0,,,3.0,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,40751.0,542690.0,407178.0,1.0,9.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
242653,394000,3940,Inter American University of Puerto Rico-Metro,PR,2022,2.0,2.0,3629.0,0.7665937,-0.4729121278140886,-0.1589803012746233,1.0,,,3.0,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,120103.0,529789.0,993567.0,3.0,13.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
444130,3813300,38133,Northcentral University,CA,2022,2.0,2.0,6836.0,0.76644576,0.0265805676528008,-0.0886548460205306,,,,0.2,False,True,True,False,,False,False,1.0,0.0,,,,False,,2021.0,urban,,1222053.0,1499920.0,6.5,8.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
452124,3480303,34803,Fortis Institute-Nashville,TN,2022,3.0,6.0,602.0,0.766163,0.1231343283582089,-0.1094674556213017,0.0179668926977553,-0.1682099205379345,0.9998974972348278,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,590.0,111.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
445133,2113610,21136,American InterContinental University-Houston,TX,2022,3.0,3.0,249.0,0.76369226,-0.4328018223234624,-0.1293706293706293,0.0764218038868609,-0.4040950695986025,0.9982451470404344,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,7166.0,387972.0,122036.0,1.0,1.25,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
224271,1076100,10761,Dallas Institute of Funeral Service,TX,2022,2.0,5.0,604.0,0.76331466,0.7014084507042253,-0.2031662269129287,,,,3.0,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,2100.0,120.0,106930.0,0.0,3.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
497213,4297500,42975,Great Northern University,WA,2022,2.0,2.0,24.0,0.7628397,,0.3333333333333332,1.0,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,28509.0,0.0,,1.0,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
210438,1230900,12309,University of Western States,OR,2022,2.0,2.0,595.0,0.7621275,0.2344398340248963,0.0493827160493827,1.0,,,3.0,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,8346.0,44560.0,848013.0,3.0,7.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
492962,180500,1805,Indiana Institute of Technology-College of Professional Studies,IN,2022,2.0,2.0,1655.0,0.7620312,,-0.1034669555796315,,,,3.0,False,False,True,False,,False,False,1.0,0.0,,,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
456454,941202,9412,Fortis College-Salt Lake City,UT,2022,3.0,6.0,458.0,0.7601713,-0.3081570996978852,-0.1836007130124777,0.0154015349499347,-0.1114604459589767,0.9921567484077972,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,725.0,111.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
496706,4293900,42939,Lakewood University,OH,2022,2.0,2.0,410.0,0.7598671,,1.0,,,,,False,False,False,False,,False,,,,,,,False,,2022.0,urban,,6448.0,,0.0,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
412599,3026517,30265,Remington College-Memphis Campus,TN,2022,2.0,2.0,448.0,0.7590464,-0.437892095357591,0.1516709511568124,,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2019.0,urban,998.0,0.0,,0.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
488907,4248800,42488,Wongu University of Oriental Medicine,NV,2022,2.0,2.0,50.0,0.75844115,-0.0196078431372549,-0.180327868852459,,,,1.7,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,1990.0,0.0,,1.0,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
385503,3011600,30116,Fortis Institute-Scranton,PA,2022,3.0,6.0,297.0,0.7579887,-0.2556390977443609,-0.146551724137931,0.0042893111369448,-0.2804860719430045,0.9986137359393888,-0.8,False,True,False,False,,False,False,1.0,0.0,,,,False,,2020.0,urban,652.0,279899.0,,0.0,0.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
457402,4156300,41563,University of Fort Lauderdale,FL,2022,2.0,2.0,225.0,0.7564242,3.750779742765274,0.3235294117647058,,,,3.0,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,96230.0,33798.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
458681,2190705,21907,Fortis College-Indianapolis,IN,2022,3.0,6.0,417.0,0.75529206,-0.154158215010142,-0.0629213483146067,0.0098157010533757,-0.1795455963059755,0.9999019181554466,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,528.0,111.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
449074,2217110,22171,Pima Medical Institute-Renton,WA,2022,3.0,6.0,578.0,0.75521183,-0.4126016260162601,-0.0477759472817133,0.000286659607196,-0.0499767013696983,0.8593845441702738,,False,False,False,False,,False,False,1.0,0.0,,,,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
488563,4293000,42930,California College of Music,CA,2022,3.0,6.0,8.0,0.7536051,,-0.3333333333333333,0.1041039574157979,-0.3311444504293273,1.0,,False,False,False,False,,True,True,1.0,1.0,,,,False,,2022.0,urban,3103.0,0.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
417734,3070900,30709,Southeast Missouri Hospital College of Nursing and Health Sciences,MO,2022,2.0,2.0,120.0,0.7525206,-0.0625,-0.04,1.0,,,2.4,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,,6798.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
487658,4248400,42484,Academy of Interactive Entertainment,LA,2022,2.0,5.0,114.0,0.752397,,0.1067961165048543,1.0,,,2.6,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,100.0,27.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
382957,3361403,33614,Fortis College-Richmond,VA,2022,3.0,6.0,611.0,0.749623,-0.1054172767203514,-0.0853293413173652,0.0201535636332153,-0.2625237779425528,0.9987828169286388,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,548.0,111.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
454838,4121200,41212,Institute of Taoist Education and Acupuncture,CO,2022,2.0,2.0,23.0,0.74957174,-0.3947368421052631,-0.0416666666666666,,,,1.9,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,1152.0,0.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
107840,110500,1105,Shorter College,AR,2022,2.0,5.0,185.0,0.74601334,-0.6169772256728778,0.3703703703703704,,,,2.3,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,4448.0,43.0,,1.0,3.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
236212,938700,9387,Perry Technical Institute,WA,2022,2.0,5.0,1084.0,0.74426275,-0.1165444172779136,0.0274881516587677,,,,3.0,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,687.0,126.0,,0.0,3.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
193894,267400,2674,New York Theological Seminary,NY,2022,2.0,2.0,53.0,0.74421376,-0.6645569620253164,-0.196969696969697,1.0,,,1.2,True,False,False,False,,False,,,,,,,False,,2022.0,urban,,727168.0,114000.0,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
462044,4188800,41888,Institute for Doctoral Studies in the Visual Arts,ME,2022,2.0,2.0,43.0,0.7442032,0.048780487804878,0.1025641025641026,1.0,,,3.0,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,,1171.0,,0.25,0.25,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
469416,3112109,31121,Dewey University-Manati,PR,2022,2.0,2.0,439.0,0.74366736,-0.1541425818882466,-0.0679405520169851,,,,,False,False,False,True,,False,False,1.0,0.0,,,,False,,2022.0,urban,636.0,70001.0,,1.0,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
233329,3361402,33614,Fortis College-Norfolk,VA,2022,3.0,6.0,597.0,0.7428942,0.4740740740740741,-0.0463258785942491,0.0081572751452507,-0.2213771949532637,0.9999863980587308,-0.8,False,True,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,650.0,111.0,,0.0,0.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
122117,3109500,31095,Dongguk University Los Angeles,CA,2022,2.0,2.0,120.0,0.7409843,-0.2771084337349397,-0.0625,,,,2.0,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,400.0,38.0,,1.0,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
457086,4149700,41497,Homestead Schools,CA,2022,2.0,2.0,247.0,0.74093056,0.6038961038961039,0.15962441314554,,,,3.0,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,300.0,47.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
189592,267803,2678,Bryant & Stratton College-Greece,NY,2022,2.0,2.0,301.0,0.7405982,0.5357142857142858,0.0598591549295774,1.0,,,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,,5416.0,117426.0,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
373085,2339708,23397,Ross College-Davenport,IA,2022,3.0,6.0,51.0,0.73920506,-0.5641025641025641,-0.3703703703703703,0.0,-0.4417320402742603,1.0,,False,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,,19441.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
491190,2155309,21553,The Chicago School of Professional Psychology at San Diego,CA,2022,2.0,2.0,87.0,0.73825836,2.107142857142857,0.1298701298701299,1.0,,,,False,False,False,True,,False,False,1.0,0.0,,,,False,,2017.0,urban,17.0,631853.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
455813,4142700,41427,Pontifical John Paul II Institute for Studies on Marriage and Family,DC,2022,2.0,2.0,44.0,0.7376155,0.0476190476190476,0.4666666666666665,,,,1.4,True,False,False,False,,False,False,1.0,0.0,,,,False,,2022.0,urban,785790.0,1040339.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,
